e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers
29.328,12.992,9.312,5.58647e+08,34097.1,2234.59,3.81832,0,16384,0
30.288,14.272,8.96,5.4094e+08,33016.4,2163.76,3.81832,0,16384,0
27.248,11.104,8.96,6.01292e+08,36699.9,2405.17,3.81832,0,16384,0
28.304,12.48,8.832,5.78858e+08,35330.7,2315.43,3.81832,0,16384,0
27.232,11.488,8.8,6.01645e+08,36721.5,2406.58,3.81832,0,16384,0
27.632,11.328,9.056,5.92936e+08,36189.9,2371.74,3.81832,0,16384,0
28,11.456,9.696,5.85143e+08,35714.3,2340.57,3.81832,0,16384,0
31.552,15.104,9.472,5.1927e+08,31693.7,2077.08,3.81832,0,16384,0
29.088,10.88,9.12,5.63256e+08,34378.4,2253.03,3.81832,0,16384,0
27.328,10.976,9.088,5.99532e+08,36592.5,2398.13,3.81832,0,16384,0
28.256,12.448,8.832,5.79841e+08,35390.7,2319.37,3.81832,0,16384,0
31.424,15.072,9.44,5.21385e+08,31822.8,2085.54,3.81832,0,16384,0
27.344,11.36,8.96,5.99181e+08,36571.1,2396.72,3.81832,0,16384,0
30.321,11.456,8.928,5.40352e+08,32980.4,2161.41,3.81832,0,16384,0
30.64,11.2,8.96,5.34726e+08,32637.1,2138.9,3.81832,0,16384,0
27.872,11.328,9.184,5.8783e+08,35878.3,2351.32,3.81832,0,16384,0
27.12,11.104,9.12,6.0413e+08,36873.2,2416.52,3.81832,0,16384,0
28.288,12.416,8.768,5.79186e+08,35350.7,2316.74,3.81832,0,16384,0
29.2,12.608,8.64,5.61096e+08,34246.6,2244.38,3.81832,0,16384,0
27.376,11.488,8.928,5.9848e+08,36528.3,2393.92,3.81832,0,16384,0
26.336,9.792,9.312,6.22114e+08,37970.8,2488.46,3.81832,0,16384,0
27.52,11.616,8.768,5.95349e+08,36337.2,2381.4,3.81832,0,16384,0
29.168,13.536,8.672,5.61711e+08,34284.1,2246.85,3.81832,0,16384,0
27.408,10.912,8.864,5.97782e+08,36485.7,2391.13,3.81832,0,16384,0
29.264,12.704,9.44,5.59869e+08,34171.7,2239.48,3.81832,0,16384,0
29.392,13.344,8.96,5.57431e+08,34022.9,2229.72,3.81832,0,16384,0
27.184,11.36,8.832,6.02707e+08,36786.3,2410.83,3.81832,0,16384,0
27.456,11.264,9.28,5.96737e+08,36421.9,2386.95,3.81832,0,16384,0
29.408,12.704,9.6,5.57127e+08,34004.4,2228.51,3.81832,0,16384,0
27.824,11.552,9.344,5.88844e+08,35940.2,2355.38,3.81832,0,16384,0
31.424,15.36,9.056,5.21385e+08,31822.8,2085.54,3.81832,0,16384,0
28.464,11.84,9.408,5.75604e+08,35132.1,2302.42,3.81832,0,16384,0
27.232,11.2,9.024,6.01645e+08,36721.5,2406.58,3.81832,0,16384,0
31.472,13.344,8.928,5.2059e+08,31774.3,2082.36,3.81832,0,16384,0
27.969,11.616,9.472,5.85791e+08,35753.9,2343.17,3.81832,0,16384,0
30.496,14.08,9.28,5.37251e+08,32791.2,2149,3.81832,0,16384,0
28.256,11.52,9.44,5.79841e+08,35390.7,2319.37,3.81832,0,16384,0
29.2,12.864,9.216,5.61096e+08,34246.6,2244.38,3.81832,0,16384,0
28.272,12.352,8.896,5.79513e+08,35370.7,2318.05,3.81832,0,16384,0
27.424,10.976,9.184,5.97433e+08,36464.4,2389.73,3.81832,0,16384,0
30.336,11.264,9.504,5.40084e+08,32964.1,2160.34,3.81832,0,16384,0
28.272,11.488,9.728,5.79513e+08,35370.7,2318.05,3.81832,0,16384,0
28.384,12.544,8.832,5.77227e+08,35231.1,2308.91,3.81832,0,16384,0
31.584,15.04,9.408,5.18744e+08,31661.6,2074.97,3.81832,0,16384,0
27.04,11.264,8.736,6.05917e+08,36982.2,2423.67,3.81832,0,16384,0
29.024,12.352,9.632,5.64498e+08,34454.2,2257.99,3.81832,0,16384,0
27.264,11.264,8.928,6.00939e+08,36678.4,2403.76,3.81832,0,16384,0
27.808,11.328,9.472,5.89183e+08,35960.9,2356.73,3.81832,0,16384,0
30.368,14.624,8.768,5.39515e+08,32929.4,2158.06,3.81832,0,16384,0
31.04,15.2,8.8,5.27835e+08,32216.5,2111.34,3.81832,0,16384,0
26.864,10.272,9.472,6.09887e+08,37224.5,2439.55,3.81832,0,16384,0
29.296,12.064,9.472,5.59257e+08,34134.4,2237.03,3.81832,0,16384,0
28.368,12.192,8.896,5.77552e+08,35251,2310.21,3.81832,0,16384,0
27.328,10.72,8.512,5.99532e+08,36592.5,2398.13,3.81832,0,16384,0
27.136,11.104,9.024,6.03774e+08,36851.4,2415.09,3.81832,0,16384,0
28.273,12.192,9.056,5.79493e+08,35369.4,2317.97,3.81832,0,16384,0
28.448,12.16,9.184,5.75928e+08,35151.9,2303.71,3.81832,0,16384,0
27.248,11.264,8.896,6.01292e+08,36699.9,2405.17,3.81832,0,16384,0
31.328,14.496,9.536,5.22983e+08,31920.3,2091.93,3.81832,0,16384,0
30.48,11.456,9.312,5.37533e+08,32808.4,2150.13,3.81832,0,16384,0
30.528,11.584,8.576,5.36688e+08,32756.8,2146.75,3.81832,0,16384,0
27.056,11.2,8.896,6.05559e+08,36960.4,2422.24,3.81832,0,16384,0
30.352,14.56,8.704,5.398e+08,32946.8,2159.2,3.81832,0,16384,0
28.432,12.288,8.928,5.76252e+08,35171.6,2305.01,3.81832,0,16384,0
28.224,11.392,9.664,5.80499e+08,35430.8,2322,3.81832,0,16384,0
28.272,12.32,8.768,5.79513e+08,35370.7,2318.05,3.81832,0,16384,0
27.12,11.392,8.8,6.0413e+08,36873.2,2416.52,3.81832,0,16384,0
27.36,11.136,8.48,5.9883e+08,36549.7,2395.32,3.81832,0,16384,0
32.656,12.832,9.568,5.01715e+08,30622.2,2006.86,3.81832,0,16384,0
28.128,11.36,9.696,5.8248e+08,35551.8,2329.92,3.81832,0,16384,0
31.216,14.656,9.536,5.24859e+08,32034.9,2099.44,3.81832,0,16384,0
27.424,11.52,8.992,5.97433e+08,36464.4,2389.73,3.81832,0,16384,0
28.224,11.616,8.832,5.80499e+08,35430.8,2322,3.81832,0,16384,0
29.472,12.288,9.504,5.55917e+08,33930.5,2223.67,3.81832,0,16384,0
29.216,13.248,8.928,5.60789e+08,34227.8,2243.15,3.81832,0,16384,0
28.577,12.224,9.216,5.73328e+08,34993.2,2293.31,3.81832,0,16384,0
27.248,11.392,8.768,6.01292e+08,36699.9,2405.17,3.81832,0,16384,0
27.008,11.136,8.928,6.06635e+08,37026.1,2426.54,3.81832,0,16384,0
27.312,11.52,8.64,5.99883e+08,36613.9,2399.53,3.81832,0,16384,0
32.704,12.992,9.216,5.00978e+08,30577.3,2003.91,3.81832,0,16384,0
31.072,11.488,9.344,5.27291e+08,32183.3,2109.17,3.81832,0,16384,0
27.296,11.424,8.832,6.00234e+08,36635.4,2400.94,3.81832,0,16384,0
32.384,16.16,9.12,5.05929e+08,30879.4,2023.72,3.81832,0,16384,0
28.288,11.808,9.568,5.79186e+08,35350.7,2316.74,3.81832,0,16384,0
27.392,11.104,8.32,5.98131e+08,36507,2392.52,3.81832,0,16384,0
29.296,12.928,9.44,5.59257e+08,34134.4,2237.03,3.81832,0,16384,0
28,11.616,9.312,5.85143e+08,35714.3,2340.57,3.81832,0,16384,0
30.32,13.728,9.536,5.40369e+08,32981.5,2161.48,3.81832,0,16384,0
28.16,12,9.12,5.81818e+08,35511.4,2327.27,3.81832,0,16384,0
27.456,11.296,9.056,5.96737e+08,36421.9,2386.95,3.81832,0,16384,0
30.272,14.08,9.216,5.41226e+08,33033.8,2164.9,3.81832,0,16384,0
27.248,11.648,8.704,6.01292e+08,36699.9,2405.17,3.81832,0,16384,0
29.344,11.264,9.664,5.58342e+08,34078.5,2233.37,3.81832,0,16384,0
28.656,11.776,9.504,5.71748e+08,34896.7,2286.99,3.81832,0,16384,0
28.032,11.296,9.824,5.84475e+08,35673.5,2337.9,3.81832,0,16384,0
28.272,11.712,9.6,5.79513e+08,35370.7,2318.05,3.81832,0,16384,0
29.361,13.024,9.376,5.58019e+08,34058.8,2232.08,3.81832,0,16384,0
27.216,11.424,8.832,6.01999e+08,36743.1,2408,3.81832,0,16384,0
29.216,13.44,8.832,5.60789e+08,34227.8,2243.15,3.81832,0,16384,0
28.128,11.68,8.832,5.8248e+08,35551.8,2329.92,3.81832,0,16384,0
28.656,12.416,9.312,5.71748e+08,34896.7,2286.99,3.81832,0,16384,0
27.36,11.264,9.216,5.9883e+08,36549.7,2395.32,3.81832,0,16384,0
29.264,12.736,9.472,5.59869e+08,34171.7,2239.48,3.81832,0,16384,0
27.52,11.424,8.896,5.95349e+08,36337.2,2381.4,3.81832,0,16384,0
28.32,12.32,8.896,5.78531e+08,35310.7,2314.12,3.81832,0,16384,0
27.328,11.584,8.544,5.99532e+08,36592.5,2398.13,3.81832,0,16384,0
27.2,11.296,8.96,6.02353e+08,36764.7,2409.41,3.81832,0,16384,0
28.704,12.672,8.736,5.70792e+08,34838.4,2283.17,3.81832,0,16384,0
29.392,13.056,8.64,5.57431e+08,34022.9,2229.72,3.81832,0,16384,0
28.256,12.064,9.184,5.79841e+08,35390.7,2319.37,3.81832,0,16384,0
28.144,11.712,9.632,5.82149e+08,35531.6,2328.6,3.81832,0,16384,0
28.096,11.808,9.12,5.83144e+08,35592.3,2332.57,3.81832,0,16384,0
29.408,12.96,9.44,5.57127e+08,34004.4,2228.51,3.81832,0,16384,0
30.992,14.72,9.376,5.28653e+08,32266.4,2114.61,3.81832,0,16384,0
25.104,9.056,9.024,6.52645e+08,39834.3,2610.58,3.81832,0,16384,0
29.616,11.776,8.896,5.53214e+08,33765.5,2212.86,3.81832,0,16384,0
29.136,12.224,8.064,5.62328e+08,34321.8,2249.31,3.81832,0,16384,0
28.544,11.2,8.16,5.73991e+08,35033.6,2295.96,3.81832,0,16384,0
28.16,12.32,7.904,5.81818e+08,35511.4,2327.27,3.81832,0,16384,0
37.632,21.28,9.248,4.35374e+08,26573.1,1741.5,3.81832,0,16384,0
29.168,12.384,9.76,5.61711e+08,34284.1,2246.85,3.81832,0,16384,0
27.856,11.296,9.504,5.88168e+08,35898.9,2352.67,3.81832,0,16384,0
29.392,11.904,9.76,5.57431e+08,34022.9,2229.72,3.81832,0,16384,0
29.872,11.392,8.928,5.48473e+08,33476.2,2193.89,3.81832,0,16384,0
27.872,11.872,8.768,5.8783e+08,35878.3,2351.32,3.81832,0,16384,0
28.384,11.456,9.472,5.77227e+08,35231.1,2308.91,3.81832,0,16384,0
27.872,11.424,8.864,5.8783e+08,35878.3,2351.32,3.81832,0,16384,0
27.68,11.456,9.44,5.91908e+08,36127.2,2367.63,3.81832,0,16384,0
30.384,14.048,9.184,5.39231e+08,32912.1,2156.92,3.81832,0,16384,0
27.344,11.424,8.992,5.99181e+08,36571.1,2396.72,3.81832,0,16384,0
32.464,12.512,9.664,5.04682e+08,30803.4,2018.73,3.81832,0,16384,0
28.416,11.104,8.992,5.76577e+08,35191.4,2306.31,3.81832,0,16384,0
26.944,11.136,8.736,6.08076e+08,37114,2432.3,3.81832,0,16384,0
27.312,11.136,9.12,5.99883e+08,36613.9,2399.53,3.81832,0,16384,0
28.608,12.192,8.864,5.72707e+08,34955.3,2290.83,3.81832,0,16384,0
27.936,11.36,9.44,5.86483e+08,35796.1,2345.93,3.81832,0,16384,0
31.344,14.72,9.536,5.22716e+08,31904,2090.86,3.81832,0,16384,0
27.185,11.488,8.736,6.02685e+08,36785,2410.74,3.81832,0,16384,0
30.32,11.168,8.736,5.40369e+08,32981.5,2161.48,3.81832,0,16384,0
27.312,11.36,8.992,5.99883e+08,36613.9,2399.53,3.81832,0,16384,0
29.36,13.152,9.216,5.58038e+08,34059.9,2232.15,3.81832,0,16384,0
28.416,11.168,8.896,5.76577e+08,35191.4,2306.31,3.81832,0,16384,0
27.312,11.104,9.056,5.99883e+08,36613.9,2399.53,3.81832,0,16384,0
28.288,12.512,8.8,5.79186e+08,35350.7,2316.74,3.81832,0,16384,0
29.248,10.912,9.696,5.60175e+08,34190.4,2240.7,3.81832,0,16384,0
28.16,11.616,8.704,5.81818e+08,35511.4,2327.27,3.81832,0,16384,0
28.416,11.36,9.152,5.76577e+08,35191.4,2306.31,3.81832,0,16384,0
28.384,12.096,9.12,5.77227e+08,35231.1,2308.91,3.81832,0,16384,0
28.24,11.456,9.792,5.8017e+08,35410.8,2320.68,3.81832,0,16384,0
27.36,11.392,8.864,5.9883e+08,36549.7,2395.32,3.81832,0,16384,0
28.096,12.512,8.704,5.83144e+08,35592.3,2332.57,3.81832,0,16384,0
27.424,11.264,9.088,5.97433e+08,36464.4,2389.73,3.81832,0,16384,0
27.152,11.072,9.184,6.03418e+08,36829.7,2413.67,3.81832,0,16384,0
29.504,13.472,9.056,5.55315e+08,33893.7,2221.26,3.81832,0,16384,0
27.296,11.168,9.184,6.00234e+08,36635.4,2400.94,3.81832,0,16384,0
27.392,11.584,8.896,5.98131e+08,36507,2392.52,3.81832,0,16384,0
29.344,12.768,9.568,5.58342e+08,34078.5,2233.37,3.81832,0,16384,0
27.424,11.648,8.704,5.97433e+08,36464.4,2389.73,3.81832,0,16384,0
28.288,12.544,8.672,5.79186e+08,35350.7,2316.74,3.81832,0,16384,0
28.016,11.872,9.216,5.84809e+08,35693.9,2339.23,3.81832,0,16384,0
29.28,13.184,9.12,5.59563e+08,34153,2238.25,3.81832,0,16384,0
27.392,11.616,8.8,5.98131e+08,36507,2392.52,3.81832,0,16384,0
29.264,13.056,9.184,5.59869e+08,34171.7,2239.48,3.81832,0,16384,0
29.344,13.216,9.056,5.58342e+08,34078.5,2233.37,3.81832,0,16384,0
28.416,12.48,8.896,5.76577e+08,35191.4,2306.31,3.81832,0,16384,0
29.488,13.152,9.344,5.55616e+08,33912.1,2222.46,3.81832,0,16384,0
29.312,12.64,9.6,5.58952e+08,34115.7,2235.81,3.81832,0,16384,0
31.408,11.136,13.12,5.21651e+08,31839,2086.6,3.81832,0,16384,0
28.16,11.616,9.536,5.81818e+08,35511.4,2327.27,3.81832,0,16384,0
28.32,12.32,8.992,5.78531e+08,35310.7,2314.12,3.81832,0,16384,0
30.384,14.56,8.8,5.39231e+08,32912.1,2156.92,3.81832,0,16384,0
27.312,11.68,8.672,5.99883e+08,36613.9,2399.53,3.81832,0,16384,0
31.408,11.36,9.632,5.21651e+08,31839,2086.6,3.81832,0,16384,0
28.848,11.648,8.928,5.67942e+08,34664.4,2271.77,3.81832,0,16384,0
26.944,11.104,8.736,6.08076e+08,37114,2432.3,3.81832,0,16384,0
28.256,12.544,8.736,5.79841e+08,35390.7,2319.37,3.81832,0,16384,0
29.504,13.088,9.248,5.55315e+08,33893.7,2221.26,3.81832,0,16384,0
31.232,14.88,9.28,5.2459e+08,32018.4,2098.36,3.81832,0,16384,0
28.256,11.712,9.632,5.79841e+08,35390.7,2319.37,3.81832,0,16384,0
30.641,11.584,9.568,5.34708e+08,32636,2138.83,3.81832,0,16384,0
29.152,11.424,8.8,5.6202e+08,34303,2248.08,3.81832,0,16384,0
27.792,11.392,9.312,5.89522e+08,35981.6,2358.09,3.81832,0,16384,0
31.328,15.232,8.896,5.22983e+08,31920.3,2091.93,3.81832,0,16384,0
27.136,11.168,9.088,6.03774e+08,36851.4,2415.09,3.81832,0,16384,0
31.424,12.064,8.704,5.21385e+08,31822.8,2085.54,3.81832,0,16384,0
28.96,11.296,9.056,5.65746e+08,34530.4,2262.98,3.81832,0,16384,0
27.584,11.392,9.312,5.93968e+08,36252.9,2375.87,3.81832,0,16384,0
27.44,11.104,8.864,5.97085e+08,36443.1,2388.34,3.81832,0,16384,0
27.216,11.264,8.896,6.01999e+08,36743.1,2408,3.81832,0,16384,0
29.296,13.12,9.216,5.59257e+08,34134.4,2237.03,3.81832,0,16384,0
30.304,13.632,9.568,5.40655e+08,32998.9,2162.62,3.81832,0,16384,0
27.408,11.552,8.928,5.97782e+08,36485.7,2391.13,3.81832,0,16384,0
27.216,11.104,9.216,6.01999e+08,36743.1,2408,3.81832,0,16384,0
31.04,12.544,9.216,5.27835e+08,32216.5,2111.34,3.81832,0,16384,0
27.936,11.264,9.664,5.86483e+08,35796.1,2345.93,3.81832,0,16384,0
30.464,14.688,8.768,5.37815e+08,32825.6,2151.26,3.81832,0,16384,0
27.296,11.488,8.8,6.00234e+08,36635.4,2400.94,3.81832,0,16384,0
30.448,11.232,8.96,5.38098e+08,32842.9,2152.39,3.81832,0,16384,0
28.24,11.712,9.568,5.8017e+08,35410.8,2320.68,3.81832,0,16384,0
29.472,12.992,9.536,5.55917e+08,33930.5,2223.67,3.81832,0,16384,0
30.401,13.76,9.408,5.3893e+08,32893.7,2155.72,3.81832,0,16384,0
27.488,11.2,9.376,5.96042e+08,36379.5,2384.17,3.81832,0,16384,0
31.392,12.128,8.8,5.21916e+08,31855.2,2087.67,3.81832,0,16384,0
29.776,11.456,9.12,5.50242e+08,33584.1,2200.97,3.81832,0,16384,0
28.144,11.36,9.664,5.82149e+08,35531.6,2328.6,3.81832,0,16384,0
30.4,13.984,9.248,5.38947e+08,32894.7,2155.79,3.81832,0,16384,0
27.088,11.104,8.896,6.04843e+08,36916.7,2419.37,3.81832,0,16384,0
27.376,11.296,9.12,5.9848e+08,36528.3,2393.92,3.81832,0,16384,0
32.256,16.576,8.8,5.07937e+08,31002,2031.75,3.81832,0,16384,0
27.472,11.488,9.056,5.96389e+08,36400.7,2385.56,3.81832,0,16384,0
30.352,11.2,8.864,5.398e+08,32946.8,2159.2,3.81832,0,16384,0
28.176,11.744,9.536,5.81488e+08,35491.2,2325.95,3.81832,0,16384,0
27.312,11.392,9.024,5.99883e+08,36613.9,2399.53,3.81832,0,16384,0
27.648,11.456,9.376,5.92593e+08,36169,2370.37,3.81832,0,16384,0
31.632,13.216,9.248,5.17956e+08,31613.6,2071.83,3.81832,0,16384,0
27.312,11.488,8.736,5.99883e+08,36613.9,2399.53,3.81832,0,16384,0
29.312,13.632,8.736,5.58952e+08,34115.7,2235.81,3.81832,0,16384,0
27.488,11.52,8.992,5.96042e+08,36379.5,2384.17,3.81832,0,16384,0
27.504,11.52,8.832,5.95695e+08,36358.3,2382.78,3.81832,0,16384,0
31.6,15.872,8.736,5.18481e+08,31645.6,2073.92,3.81832,0,16384,0
28.08,11.36,9.696,5.83476e+08,35612.5,2333.9,3.81832,0,16384,0
30.497,11.136,9.504,5.37233e+08,32790.1,2148.93,3.81832,0,16384,0
29.792,11.584,8.832,5.49946e+08,33566.1,2199.79,3.81832,0,16384,0
27.968,11.616,9.44,5.85812e+08,35755.1,2343.25,3.81832,0,16384,0
28.368,12.224,9.152,5.77552e+08,35251,2310.21,3.81832,0,16384,0
29.392,13.344,9.344,5.57431e+08,34022.9,2229.72,3.81832,0,16384,0
27.36,11.648,8.768,5.9883e+08,36549.7,2395.32,3.81832,0,16384,0
28.752,12.192,9.6,5.69839e+08,34780.2,2279.35,3.81832,0,16384,0
28.192,11.552,9.76,5.81158e+08,35471.1,2324.63,3.81832,0,16384,0
27.6,11.488,9.12,5.93623e+08,36231.9,2374.49,3.81832,0,16384,0
32.304,16.416,8.992,5.07182e+08,30955.9,2028.73,3.81832,0,16384,0
27.824,11.328,9.664,5.88844e+08,35940.2,2355.38,3.81832,0,16384,0
31.152,12.896,9.536,5.25937e+08,32100.7,2103.75,3.81832,0,16384,0
27.984,11.52,9.472,5.85477e+08,35734.7,2341.91,3.81832,0,16384,0
31.312,15.36,8.832,5.2325e+08,31936.6,2093,3.81832,0,16384,0
27.504,11.84,8.736,5.95695e+08,36358.3,2382.78,3.81832,0,16384,0
31.392,11.424,12.288,5.21916e+08,31855.2,2087.67,3.81832,0,16384,0
27.728,11.264,9.504,5.90883e+08,36064.6,2363.53,3.81832,0,16384,0
29.344,13.056,9.44,5.58342e+08,34078.5,2233.37,3.81832,0,16384,0
30.928,15.072,8.864,5.29747e+08,32333.2,2118.99,3.81832,0,16384,0
28.192,11.648,9.408,5.81158e+08,35471.1,2324.63,3.81832,0,16384,0
28.864,12.064,9.024,5.67627e+08,34645.2,2270.51,3.81832,0,16384,0
28.513,11.488,8.832,5.74615e+08,35071.7,2298.46,3.81832,0,16384,0
27.44,11.456,8.896,5.97085e+08,36443.1,2388.34,3.81832,0,16384,0
31.136,14.88,9.408,5.26208e+08,32117.2,2104.83,3.81832,0,16384,0
27.84,11.744,9.056,5.88506e+08,35919.5,2354.02,3.81832,0,16384,0
30.24,11.296,8.864,5.41799e+08,33068.8,2167.2,3.81832,0,16384,0
27.504,11.296,9.28,5.95695e+08,36358.3,2382.78,3.81832,0,16384,0
29.344,12.896,9.536,5.58342e+08,34078.5,2233.37,3.81832,0,16384,0
30.992,15.072,8.864,5.28653e+08,32266.4,2114.61,3.81832,0,16384,0
28.24,11.552,9.504,5.8017e+08,35410.8,2320.68,3.81832,0,16384,0
29.536,11.104,9.408,5.54713e+08,33857,2218.85,3.81832,0,16384,0
29.44,11.552,9.664,5.56522e+08,33967.4,2226.09,3.81832,0,16384,0
28.336,11.776,9.632,5.78204e+08,35290.8,2312.82,3.81832,0,16384,0
27.328,10.784,9.408,5.99532e+08,36592.5,2398.13,3.81832,0,16384,0
28.512,11.68,9.248,5.74635e+08,35073,2298.54,3.81832,0,16384,0
27.36,11.296,8.992,5.9883e+08,36549.7,2395.32,3.81832,0,16384,0
28.704,12.032,9.568,5.70792e+08,34838.4,2283.17,3.81832,0,16384,0
27.28,11.296,8.672,6.00587e+08,36656.9,2402.35,3.81832,0,16384,0
30.608,11.296,9.312,5.35285e+08,32671.2,2141.14,3.81832,0,16384,0
29.872,11.584,8.672,5.48473e+08,33476.2,2193.89,3.81832,0,16384,0
28.193,11.616,9.664,5.81137e+08,35469.8,2324.55,3.81832,0,16384,0
31.312,15.552,8.832,5.2325e+08,31936.6,2093,3.81832,0,16384,0
27.6,11.936,8.736,5.93623e+08,36231.9,2374.49,3.81832,0,16384,0
30.416,11.104,8.704,5.38664e+08,32877.4,2154.66,3.81832,0,16384,0
28.88,11.232,9.44,5.67313e+08,34626,2269.25,3.81832,0,16384,0
27.936,11.424,9.632,5.86483e+08,35796.1,2345.93,3.81832,0,16384,0
27.712,11.392,9.184,5.91224e+08,36085.5,2364.9,3.81832,0,16384,0
29.392,13.056,9.184,5.57431e+08,34022.9,2229.72,3.81832,0,16384,0
27.216,11.296,9.024,6.01999e+08,36743.1,2408,3.81832,0,16384,0
30.352,13.664,9.664,5.398e+08,32946.8,2159.2,3.81832,0,16384,0
27.504,11.36,9.152,5.95695e+08,36358.3,2382.78,3.81832,0,16384,0
27.328,11.2,8.256,5.99532e+08,36592.5,2398.13,3.81832,0,16384,0
32.016,13.088,8.576,5.11744e+08,31234.4,2046.98,3.81832,0,16384,0
27.856,11.52,9.344,5.88168e+08,35898.9,2352.67,3.81832,0,16384,0
27.856,12.064,8.672,5.88168e+08,35898.9,2352.67,3.81832,0,16384,0
32.4,16.096,9.376,5.05679e+08,30864.2,2022.72,3.81832,0,16384,0
29.584,13.152,9.472,5.53813e+08,33802.1,2215.25,3.81832,0,16384,0
29.168,13.632,8.64,5.61711e+08,34284.1,2246.85,3.81832,0,16384,0
30.8,11.392,12.128,5.31948e+08,32467.5,2127.79,3.81832,0,16384,0
28.144,11.52,9.664,5.82149e+08,35531.6,2328.6,3.81832,0,16384,0
29.009,13.024,8.928,5.6479e+08,34472.1,2259.16,6.05466,0,16384,0
30.256,11.136,8.736,5.41512e+08,33051.3,2166.05,6.05466,0,16384,0
27.696,11.552,9.12,5.91566e+08,36106.3,2366.26,6.05466,0,16384,0
28.192,12.32,8.8,5.81158e+08,35471.1,2324.63,6.05466,0,16384,0
29.808,13.504,9.088,5.49651e+08,33548,2198.6,6.05466,0,16384,0
27.104,11.424,8.704,6.04486e+08,36894.9,2417.95,6.05466,0,16384,0
28.416,11.776,9.664,5.76577e+08,35191.4,2306.31,6.05466,0,16384,0
29.504,12.672,9.696,5.55315e+08,33893.7,2221.26,6.05466,0,16384,0
27.392,11.456,8.928,5.98131e+08,36507,2392.52,6.05466,0,16384,0
27.376,11.104,9.28,5.9848e+08,36528.3,2393.92,6.05466,0,16384,0
31.424,13.184,9.344,5.21385e+08,31822.8,2085.54,6.05466,0,16384,0
27.504,11.264,9.312,5.95695e+08,36358.3,2382.78,6.05466,0,16384,0
30.736,14.656,9.088,5.33056e+08,32535.1,2132.22,6.05466,0,16384,0
27.216,11.36,8.928,6.01999e+08,36743.1,2408,6.05466,0,16384,0
30.992,11.264,9.28,5.28653e+08,32266.4,2114.61,6.05466,0,16384,0
28.256,12.544,8.672,5.79841e+08,35390.7,2319.37,6.05466,0,16384,0
28.528,12.48,9.12,5.74313e+08,35053.3,2297.25,6.05466,0,16384,0
30.272,13.696,9.632,5.41226e+08,33033.8,2164.9,6.05466,0,16384,0
27.568,11.36,8.96,5.94312e+08,36273.9,2377.25,6.05466,0,16384,0
28.4,11.808,9.536,5.76901e+08,35211.3,2307.61,6.05466,0,16384,0
30.704,14.496,9.152,5.33611e+08,32569,2134.45,6.05466,0,16384,0
27.265,11.328,8.704,6.00917e+08,36677.1,2403.67,6.05466,0,16384,0
29.04,13.088,8.896,5.64187e+08,34435.3,2256.75,6.05466,0,16384,0
27.168,10.4,9.6,6.03062e+08,36808,2412.25,6.05466,0,16384,0
27.584,11.456,9.088,5.93968e+08,36252.9,2375.87,6.05466,0,16384,0
31.232,15.072,9.056,5.2459e+08,32018.4,2098.36,6.05466,0,16384,0
27.712,11.776,8.864,5.91224e+08,36085.5,2364.9,6.05466,0,16384,0
28.192,11.2,9.216,5.81158e+08,35471.1,2324.63,6.05466,0,16384,0
30.624,12.736,8.896,5.35005e+08,32654.1,2140.02,6.05466,0,16384,0
28.224,11.552,9.696,5.80499e+08,35430.8,2322,6.05466,0,16384,0
30.976,14.336,9.6,5.28926e+08,32283.1,2115.7,6.05466,0,16384,0
28.128,11.2,9.632,5.8248e+08,35551.8,2329.92,6.05466,0,16384,0
29.744,11.648,8.8,5.50834e+08,33620.2,2203.34,6.05466,0,16384,0
30.512,11.392,8.736,5.36969e+08,32774,2147.88,6.05466,0,16384,0
27.248,11.232,9.024,6.01292e+08,36699.9,2405.17,6.05466,0,16384,0
31.472,15.488,8.96,5.2059e+08,31774.3,2082.36,6.05466,0,16384,0
27.552,11.264,9.056,5.94657e+08,36295,2378.63,6.05466,0,16384,0
31.424,11.104,9.632,5.21385e+08,31822.8,2085.54,6.05466,0,16384,0
28.64,11.328,9.376,5.72067e+08,34916.2,2288.27,6.05466,0,16384,0
27.216,11.36,9.024,6.01999e+08,36743.1,2408,6.05466,0,16384,0
28.896,12.576,9.408,5.66999e+08,34606.9,2268,6.05466,0,16384,0
29.168,13.28,9.056,5.61711e+08,34284.1,2246.85,6.05466,0,16384,0
27.713,11.392,9.408,5.91203e+08,36084.1,2364.81,6.05466,0,16384,0
31.376,15.264,9.152,5.22183e+08,31871.5,2088.73,6.05466,0,16384,0
28.608,12,9.536,5.72707e+08,34955.3,2290.83,6.05466,0,16384,0
28.288,10.88,8.992,5.79186e+08,35350.7,2316.74,6.05466,0,16384,0
27.92,11.424,9.44,5.86819e+08,35816.6,2347.28,6.05466,0,16384,0
28.176,12.384,8.864,5.81488e+08,35491.2,2325.95,6.05466,0,16384,0
29.984,13.792,9.152,5.46425e+08,33351.1,2185.7,6.05466,0,16384,0
27.12,11.392,8.608,6.0413e+08,36873.2,2416.52,6.05466,0,16384,0
27.696,11.232,9.344,5.91566e+08,36106.3,2366.26,6.05466,0,16384,0
29.424,12.896,9.568,5.56824e+08,33985.9,2227.3,6.05466,0,16384,0
